3.298743749999999864e+00,-1.699999999999999956e+00,2.549999999999999822e+00,2.075737187499998804e+00
1.559749999999999970e+00,1.041249999999995790e-01,2.549999999999999822e+00,0.000000000000000000e+00
2.549999999999999822e+00,-1.699999999999999956e+00,2.549999999999999822e+00,-1.955000000000000071e+00
2.549999999999999822e+00,-1.699999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.222493437499999835e+00,-1.699999999999999956e+00,4.609124999999999694e+00,0.000000000000000000e+00
-1.699999999999999956e+00,-1.646131249999999602e+00,0.000000000000000000e+00,-1.699999999999999956e+00
2.932500000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.440875000000000128e+00,3.591249999999998610e-01,0.000000000000000000e+00,-3.072750000000000092e+00
4.991624999999999091e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.932500000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.932500000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.699999999999999956e+00
2.330737187499998697e+00,0.000000000000000000e+00,7.375811249999999042e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.633431250000001000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.699999999999999956e+00,-9.890228124999998371e+00,5.675343749999999687e+00,3.591249999999998610e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032415937499999714e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.955000000000000071e+00,-1.004370624999999961e+00,1.213906249999999964e+00,-1.955000000000000071e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.549999999999999822e+00,0.000000000000000000e+00,-8.500000000000000000e+00,0.000000000000000000e+00
1.492358812499999843e+01,-1.699999999999999956e+00,2.443750000000000000e+01,-3.327749999999999986e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
